,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
mean,,,,0.08444444444444445,0.9155555555555556,961.96,0.0022470643549134,860.96,0.1121177977233312
standard_deviation,,,,0.278053196793192,0.278053196793192,148.8689601256383,0.011250737426883577,151.30112197571808,0.06044527081137388
success_mean,,,,1.0,0.0,549.5263157894736,0.026141905415206286,468.94736842105266,0.21223707830260646
success_standard_deviation,,,,0.0,0.0,284.4510050413003,0.030396837239058665,311.1365319605974,0.14812796241401
run_0,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_1,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_2,111.0,252.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_3,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_4,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_5,131.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_6,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_7,151.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_8,151.0,252.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_9,171.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_10,171.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_11,171.0,252.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_12,191.0,212.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_13,191.0,232.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_14,191.0,252.0,189.0,False,True,1000.0,4.317124741065786e-05,811.0,0.189
run_15,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_16,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_17,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_18,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_19,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_20,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_21,151.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_22,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_23,151.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_24,171.0,192.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_25,171.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_26,171.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_27,191.0,192.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_28,191.0,212.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_29,191.0,232.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_30,111.0,172.0,29.0,False,True,1000.0,4.317124741065786e-05,971.0,0.029
run_31,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_32,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_33,131.0,172.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_34,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_35,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_36,151.0,172.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_37,151.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_38,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_39,171.0,172.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_40,171.0,192.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_41,171.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_42,191.0,172.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_43,191.0,192.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_44,191.0,212.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_45,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_46,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_47,91.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_48,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_49,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_50,111.0,252.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_51,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_52,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_53,131.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_54,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_55,151.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_56,151.0,252.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_57,171.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_58,171.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_59,171.0,252.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_60,91.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_61,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_62,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_63,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_64,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_65,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_66,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_67,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_68,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_69,151.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_70,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_71,151.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_72,171.0,192.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_73,171.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_74,171.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_75,91.0,172.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_76,91.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_77,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_78,111.0,172.0,29.0,False,True,1000.0,4.317124741065786e-05,971.0,0.029
run_79,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_80,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_81,131.0,172.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_82,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_83,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_84,151.0,172.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_85,151.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_86,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_87,171.0,172.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_88,171.0,192.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_89,171.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_90,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_91,71.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_92,71.0,252.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_93,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_94,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_95,91.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_96,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_97,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_98,111.0,252.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_99,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_100,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_101,131.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_102,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_103,151.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_104,151.0,252.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_105,71.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_106,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_107,71.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_108,91.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_109,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_110,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_111,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_112,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_113,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_114,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_115,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_116,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_117,151.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_118,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_119,151.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_120,71.0,172.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_121,71.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_122,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_123,91.0,172.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_124,91.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_125,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_126,111.0,172.0,29.0,True,False,979.0,5.3315748543387546e-05,950.0,0.0296220633299285
run_127,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_128,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_129,131.0,172.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_130,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_131,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_132,151.0,172.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_133,151.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_134,151.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_135,51.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_136,51.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_137,51.0,252.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_138,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_139,71.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_140,71.0,252.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_141,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_142,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_143,91.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_144,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_145,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_146,111.0,252.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_147,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_148,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_149,131.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_150,51.0,192.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_151,51.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_152,51.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_153,71.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_154,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_155,71.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_156,91.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_157,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_158,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_159,111.0,192.0,49.0,True,False,981.0,5.2254765147374135e-05,932.0,0.04994903160040775
run_160,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_161,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_162,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_163,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_164,131.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_165,51.0,172.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_166,51.0,192.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_167,51.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_168,71.0,172.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_169,71.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_170,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_171,91.0,172.0,49.0,True,False,961.0,6.388839945640175e-05,912.0,0.05098855359001041
run_172,91.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_173,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_174,111.0,172.0,29.0,False,True,1000.0,4.317124741065786e-05,971.0,0.029
run_175,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_176,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_177,131.0,172.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_178,131.0,192.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_179,131.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_180,31.0,212.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_181,31.0,232.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_182,31.0,252.0,189.0,False,True,1000.0,4.317124741065786e-05,811.0,0.189
run_183,51.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_184,51.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_185,51.0,252.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_186,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_187,71.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_188,71.0,252.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_189,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_190,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_191,91.0,252.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_192,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_193,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_194,111.0,252.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_195,31.0,192.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_196,31.0,212.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_197,31.0,232.0,169.0,False,True,1000.0,4.317124741065786e-05,831.0,0.169
run_198,51.0,192.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_199,51.0,212.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_200,51.0,232.0,149.0,False,True,1000.0,4.317124741065786e-05,851.0,0.149
run_201,71.0,192.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_202,71.0,212.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_203,71.0,232.0,129.0,False,True,1000.0,4.317124741065786e-05,871.0,0.129
run_204,91.0,192.0,69.0,True,False,953.0,6.923735226243815e-05,884.0,0.07240293809024134
run_205,91.0,212.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_206,91.0,232.0,109.0,False,True,1000.0,4.317124741065786e-05,891.0,0.109
run_207,111.0,192.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_208,111.0,212.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_209,111.0,232.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_210,31.0,172.0,109.0,True,False,301.0,0.04855048513057287,192.0,0.36212624584717606
run_211,31.0,192.0,129.0,True,False,281.0,0.059359424524750785,152.0,0.45907473309608543
run_212,31.0,212.0,149.0,True,False,411.0,0.016071817032256998,262.0,0.36253041362530414
run_213,51.0,172.0,89.0,True,False,281.0,0.059359424524750785,192.0,0.3167259786476868
run_214,51.0,192.0,109.0,True,False,261.0,0.07257479035344933,152.0,0.41762452107279696
run_215,51.0,212.0,129.0,True,False,401.0,0.017771047742294686,272.0,0.32169576059850374
run_216,71.0,172.0,69.0,True,False,261.0,0.07257479035344933,192.0,0.26436781609195403
run_217,71.0,192.0,89.0,True,False,241.0,0.08873233251530138,152.0,0.36929460580912865
run_218,71.0,212.0,109.0,True,False,371.0,0.024024656984952455,262.0,0.29380053908355797
run_219,91.0,172.0,49.0,True,False,731.0,0.0006446548446905096,682.0,0.06703146374829001
run_220,91.0,192.0,69.0,True,False,375.0,0.02307798964136396,306.0,0.184
run_221,91.0,212.0,89.0,True,False,451.0,0.010751591703479103,362.0,0.1973392461197339
run_222,111.0,172.0,29.0,True,False,891.0,0.0001291095556438918,862.0,0.03254769921436588
run_223,111.0,192.0,49.0,True,False,677.0,0.0011092431169972899,628.0,0.0723781388478582
run_224,111.0,212.0,69.0,True,False,633.0,0.001726148599556492,564.0,0.10900473933649289
